genre_ids,id,original_title,vote_average,vote_count
"[18, 36]",287495,Im Labyrinth des Schweigens,7.2,343
[27],353345,The Exorcism of Molly Hartley,5.1,134
"[27, 53, 878]",57876,Area 51,4.4,248
"[27, 878]",347847,The Sand,4.2,62
"[9648, 53, 27]",279968,White Settlers,4.7,48
"[12, 53, 18]",246080,Black Sea,6.3,625
"[53, 18]",245698,Pawn Sacrifice,6.7,446
"[18, 53]",282983,Magical Girl,7.5,95
"[18, 53]",304372,The Perfect Guy,5.7,211
"[10770, 10749, 18]",367544,The Spirit of Christmas,6.9,133
"[878, 18]",308457,Advantageous,6.0,82
[10749],339148,Already Tomorrow in Hong Kong,6.0,60
"[14, 12, 35]",360605,Invisible Sister,6.2,137
"[99, 35]",320006,تاکسی,6.9,189
[35],343934,Staten Island Summer,5.8,138
[28],356334,Gridlocked,5.6,72
"[10751, 99]",324325,Twinsters,7.4,103
[27],28802,La Comtesse,3.8,19
"[53, 10752, 12, 18]",306650,Kajaki,6.6,140
"[35, 18]",342474,Jenny's Wedding,5.5,248
"[53, 80, 18]",255157,The Forger,5.6,191
"[28, 80]",325173,Close Range,5.2,87
"[28, 12, 878]",327029,Power/Rangers,7.2,146
"[35, 10749, 10770]",369058,Merry Kissmas,6.1,76
[18],291869,I Am Michael,5.9,124
"[35, 10749]",270343,Les Combattants,6.5,255
[18],322740,Beira-Mar,6.1,99
"[18, 35]",269148,Samba,6.4,594
"[18, 35]",386501,Waffle Street,6.1,69
[18],259958,Alex of Venice,6.1,38
"[9648, 35]",308024,The Overnight,6.0,200
"[35, 27]",254472,Stung,5.1,91
"[28, 35, 878]",367551,American Hero,5.0,93
"[27, 14]",334028,Some Kind of Hate,4.6,67
"[53, 18]",283698,Hungry Hearts,6.7,90
[35],272548,Moonwalkers,6.2,171
"[28, 35, 80]",346646,베테랑,7.1,78
"[35, 27]",255798,Burying the Ex,5.4,224
"[53, 27]",207270,The Hoarder,4.5,87
"[18, 53]",254024,The Face of an Angel,5.0,94
"[36, 99]",361931,Ronaldo,6.5,163
[18],319995,El Club,6.8,115
"[10749, 35]",316002,Accidental Love,4.0,172
"[878, 27]",296130,Harbinger Down,4.5,91
"[35, 18, 10402]",253406,"10,000 Saints",5.9,95
"[80, 18, 53]",331190,Captive,5.6,127
"[18, 10749]",314385,By the Sea,5.4,306
"[18, 35, 14]",330764,Le tout nouveau testament,6.6,768
"[18, 35]",308638,The D Train,4.6,125
"[35, 27, 9648, 10749]",403100,Scared Topless,4.4,10
[18],300153,Life,6.1,210
[18],267999,Fehér Isten,6.8,159
[18],325113,A Girl Like Her,7.3,164
[27],306964,Tales of Halloween,5.3,206
"[99, 10402]",319075,Cobain: Montage of Heck,7.7,406
"[99, 10402]",373558,Taylor Swift: The 1989 World Tour - Live,8.4,55
"[10751, 16, 35]",347688,Scooby-Doo! and Kiss: Rock and Roll Mystery,7.0,41
"[28, 53]",329540,The Marine 4: Moving Target,6.1,88
"[35, 27]",317981,Bloodsucking Bastards,5.5,89
[99],339065,The True Cost,7.9,130
"[53, 18, 878]",145221,Monsters: Dark Continent,4.4,140
"[16, 12, 10751, 878]",223706,O Menino e o Mundo,7.3,114
"[28, 18]",398289,Life on the Line,5.6,86
"[18, 10402]",75861,To Write Love on Her Arms,6.8,66
[18],266082,Bande de filles,6.3,176
[28],353610,The Condemned 2,4.1,51
"[99, 10402]",318044,"What Happened, Miss Simone?",7.6,173
"[18, 36, 80, 53]",352161,El clan,6.5,204
"[16, 35, 878, 18]",303867,World of Tomorrow,8.0,163
"[27, 14, 18, 28, 878]",295830,進撃の巨人 ATTACK ON TITAN,5.2,263
[35],333103,Comedy Central Roast of Justin Bieber,6.9,74
"[35, 18]",285844,Preggoland,5.4,12
"[28, 16, 10751]",327418,Batman Unlimited: Animal Instincts,5.3,80
[53],336960,Her Infidelity,4.1,15
"[35, 99]",321594,Louis C.K.: Live at The Comedy Store,7.5,91
"[14, 35, 16]",336313,Hell & Back,5.1,116
"[27, 28, 35]",254474,Zombeavers,4.7,332
[18],244783,Song One,5.6,126
"[53, 80, 28, 18]",362154,解救吾先生,6.1,42
"[80, 18]",283707,Anime nere,6.6,87
"[10752, 28]",348811,War Pigs,4.9,62
"[28, 53]",314389,Baby,6.6,78
"[27, 53]",347754,Curve,5.4,164
"[18, 35]",331161,See You In Valhalla,5.6,40
"[10752, 18]",361597,Karbala,5.1,18
"[27, 14]",311539,A Christmas Horror Story,5.6,151
[18],364690,Natural Selection,5.4,96
"[10749, 35]",166879,One Small Hitch,6.6,72
"[53, 9648, 18, 27]",351043,Amnesiac,4.5,95
"[53, 18]",309581,Lila & Eve,5.7,136
"[18, 9648, 27, 53]",301325,#Horror,3.3,102
"[28, 12, 14]",347096,Mythica: The Darkspore,5.9,67
"[53, 18, 9648]",353464,तलवार,7.5,66
"[53, 18]",254200,En chance til,6.7,72
[],369059,How Sarah Got Her Wings,6.0,55
"[18, 27, 9648]",325302,They Look Like People,6.1,99
[18],351037,D'Ardennen,7.1,86
[18],221667,Saint Laurent,6.2,160
"[10749, 10770, 35]",360603,Crown for Christmas,6.4,61
"[28, 14, 10749]",299822,钟馗伏魔：雪妖魔灵,5.0,23
"[28, 14]",323660,Avengers Grimm,3.8,54
"[12, 99]",300792,Racing Extinction,8.0,80
[18],259963,Boulevard,5.8,137
[18],352157,Marguerite,6.5,160
"[16, 18, 37]",421281,Borrowed Time,7.5,100
"[28, 878, 10770]",339533,San Andreas Quake,3.5,105
[18],339145,The Girl in the Book,5.9,89
[99],338928,He Named Me Malala,6.4,98
[53],237584,Mojave,4.9,61
"[35, 18]",296313,Mænd & høns,6.6,83
"[10751, 14, 10770]",339543,Northpole: Open for Christmas,5.8,50
[18],307946,I Smile Back,6.1,67
"[53, 27]",226458,Exeter,4.7,121
"[878, 53]",137333,Uncanny,6.2,84
[18],271736,The Program,6.4,286
"[9648, 53, 27, 878]",323665,Ava's Possessions,5.8,64
"[27, 99]",312827,The Nightmare,5.7,165
"[18, 53, 9648]",245846,Strangerland,5.2,135
"[14, 28, 12]",370687,Mythica: The Necromancer,6.2,46
"[18, 35]",310121,I'll See You in My Dreams,6.3,77
[27],241927,Hellions,3.9,95
"[53, 18]",316410,Bound,3.5,42
"[10749, 35]",289727,The Rewrite,6.0,323
"[27, 53]",324803,Hangman,4.5,62
"[878, 27]",282070,寄生獣 完結編,6.3,41
[99],324308,Steve Jobs: The Man in the Machine,6.5,169
[35],367735,John Mulaney: The Comeback Kid,7.7,100
"[18, 53]",270302,The Riot Club,6.0,699
"[35, 10749, 10770]",348634,A Christmas Detour,6.3,62
"[16, 35, 878, 10770]",354857,Regular Show: The Movie,7.4,63
"[12, 18, 36]",310119,Last Days in the Desert,5.1,65
[18],305642,Ithaca,5.6,50
"[35, 18, 10752]",256962,Little Boy,7.0,292
[18],343795,90 Minutes in Heaven,5.3,63
"[9648, 27]",314065,Altar,4.9,66
"[53, 27]",353686,Visions,5.2,219
"[18, 10402]",316000,Miles Ahead,6.7,123
[28],332177,Vendetta,5.5,44
"[27, 35]",277688,Suburban Gothic,5.5,58
[35],309298,Don Verdean,4.5,64
"[80, 18, 53]",352173,दृश्यम्,7.9,126
[18],334531,My All American,7.1,63
[53],322518,The Intruders,5.2,70
"[35, 28, 12]",311615,Smosh: The Movie,4.8,128
"[27, 878, 53]",294562,Lavalantula,4.9,58
[99],359364,Human,8.6,155
[99],339751,Hitchcock/Truffaut,7.4,98
"[16, 10751]",366142,Competition,6.1,48
"[18, 10752]",338517,А зори здесь тихие...,7.0,25
"[10770, 10749]",346489,A Country Wedding,6.5,38
[18],285024,Heaven Knows What,6.6,61
"[10751, 14, 12, 28]",305638,Skammerens datter,5.7,73
"[10751, 16]",261103,Maya the Bee Movie,6.1,54
"[35, 10402]",364067,A Very Murray Christmas,5.3,238
[99],295592,Monkey Kingdom,6.6,61
[18],312804,James White,6.4,58
[35],329984,賭城風雲 II,5.3,16
"[18, 10751, 10749, 35]",338065,दिल धड़कने दो,6.9,70
[99],319091,The Hunting Ground,7.7,92
[16],283161,The Prophet,7.5,48
"[14, 18]",309425,Do You Believe?,7.0,72
"[10402, 18, 99, 80]",295595,Soaked in Bleach,7.2,110
"[18, 878]",110402,Трудно быть богом,6.9,60
"[53, 27]",338520,Apparition,3.6,13
[18],333596,Woodlawn,7.0,79
"[35, 18]",306197,Unexpected,5.8,49
"[16, 10751, 14]",324963,Monster High: Haunted,6.7,43
[18],320003,Journal d'une femme de chambre,5.2,83
[35],348296,The Bad Education Movie,5.7,76
"[53, 27]",306969,Dark Summer,4.4,47
[99],307931,The Wolfpack,6.9,185
"[10770, 9648, 80, 18]",325078,A Bone to Pick: An Aurora Teagarden Mystery,7.0,23
"[27, 878, 53]",291866,The Hive,5.5,53
"[53, 9648, 18, 80]",319910,Broken Horses,5.4,17
"[18, 53]",43397,Caught,6.5,31
"[28, 18, 27, 53]",216580,Savaged,5.9,67
"[99, 36]",319067,Best of Enemies,7.3,84
[35],335970,Joe Dirt 2: Beautiful Loser,4.2,62
"[28, 80, 18, 53]",360203,Lost in the Sun,5.9,60
[27],345931,American Poltergeist,2.7,60
[99],279144,"The Death of ""Superman Lives"": What Happened?",6.8,72
"[27, 35, 10749]",323694,Nina Forever,5.4,76
"[18, 10402]",283330,Eden,5.8,57
"[10749, 35, 18]",308027,"People, Places, Things",6.8,89
"[53, 28]",307479,88,5.3,51
"[10751, 10749, 10770]",363482,Once Upon A Holiday,5.8,56
"[28, 10770, 878, 35, 12]",331446,Sharknado 3: Oh Hell No!,4.3,246
[99],333377,Requiem for the American Dream,7.8,92
"[18, 53]",318553,Sugar Daddies,5.1,15
"[10402, 18, 80, 35]",340275,Chi-Raq,5.7,95
"[10749, 35]",354072,我的少女時代,7.8,67
[18],278247,Walt Before Mickey,6.4,160
[35],317925,A la mala,6.7,60
[99],355020,Winter on Fire: Ukraine's Fight for Freedom,8.1,104
[18],323929,Krisha,6.8,86
"[878, 35, 16, 10751, 12]",367326,Cosmic Scrat-tastrophe,7.0,66
"[18, 35]",254023,The Humbling,5.3,60
"[18, 35]",295490,Digging for Fire,5.3,70
[35],337677,Microbe et Gasoil,6.0,67
"[53, 28, 80]",273238,Zero Tolerance,4.4,23
"[878, 16]",334376,攻殻機動隊 新劇場版,6.5,71
"[28, 12, 878, 10749]",79698,The Lovers,4.7,47
"[27, 28]",361159,Navy Seals vs. Zombies,4.0,65
[18],273899,Stonewall,6.2,69
"[35, 10402, 10752]",253414,Rock the Kasbah,5.5,154
"[18, 10770, 80, 9648]",361263,Jesse Stone: Lost in Paradise,6.6,37
"[27, 53]",356326,Sorgenfri,5.7,78
[99],282041,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",7.6,66
"[18, 10749, 10402]",289891,Jackie & Ryan,5.8,66
[27],347944,Anguish,4.7,50
"[80, 28, 18]",357940,老炮儿,7.1,45
"[12, 18, 53]",287628,Theeb‎‎,6.8,87
"[53, 18]",332706,Bleeding Heart,5.0,49
"[18, 35]",324291,Night Owls,6.5,39
"[99, 10402]",321974,Janis: Little Girl Blue,7.4,90
"[18, 35]",333344,Dirty Weekend,5.1,37
"[35, 18, 10402, 10749]",206296,The Last Five Years,5.9,230
[27],326441,Pernicious,4.6,38
"[28, 35, 18]",348595,煎餅俠,5.8,27
"[9648, 16]",370086,Lego Scooby-Doo! Knight Time Terror,6.3,6
[53],330298,La Dame dans l'auto avec des lunettes et un fusil,4.9,66
[18],315575,Trois souvenirs de ma jeunesse,6.8,84
"[35, 28]",309887,Bad Asses on the Bayou,5.8,56
"[28, 36, 18]",372981,Marco Polo: One Hundred Eyes,7.2,58
"[35, 10749]",253287,We'll Never Have Paris,4.5,57
[18],251321,Aloft,5.5,61
"[9648, 18, 35, 10749]",315855,The Forbidden Room,6.2,42
[27],329289,Always Watching: A Marble Hornets Story,4.9,60
"[18, 36]",319993,Aferim!,7.9,44
"[18, 10402]",225044,"Like Sunday, Like Rain",7.5,56
"[18, 10749]",310568,Sangailės vasara,6.4,45
[35],326665,Aziz Ansari: Live at Madison Square Garden,6.7,73
[18],244260,Little Accidents,5.7,39
[99],319076,Listen to Me Marlon,7.5,73
"[18, 28, 10749]",362136,प्रेम रतन धन पायो,6.0,65
"[28, 12]",283322,The Dead Lands,6.3,58
[18],328869,Meadowland,6.2,62
[99],261860,Dior et moi,7.5,78
"[35, 18, 10749]",339274,तमाशा,6.6,64
"[80, 53, 28, 18]",323517,बदलापुर,7.1,58
"[28, 27, 53]",356483,Unnatural,4.3,22
"[18, 10751]",342464,Jack of the Red Hearts,7.1,59
"[35, 27, 9648]",285840,The Editor,5.6,56
"[16, 10751]",264419,Un gallo con muchos huevos,5.5,35
"[10749, 18]",325388,14+,7.2,35
[35],314952,Что творят мужчины! 2,2.0,6
"[16, 35, 10751]",308447,The Flintstones & WWE: Stone Age Smackdown,6.0,25
"[12, 16, 35]",371236,クレヨンしんちゃん オラの引越し物語 サボテン大襲撃,7.7,3
"[27, 9648, 53]",69872,Il tuo vizio è una stanza chiusa e solo io ne ho la chiave,6.2,32
"[9648, 18, 80, 53]",251981,渇き。,6.4,73
"[35, 10749]",309739,8 новых свиданий,5.6,19
"[35, 18]",308077,Nasty Baby,5.3,32
"[878, 80, 27]",298026,Reaper,5.6,30
[35],320996,Iliza Shlesinger: Freezing Hot,6.8,39
[99],355254,De Palma,7.3,63
"[18, 53]",298031,Hope Lost,4.0,18
[99],323599,Humpback Whales,7.7,7
[35],364089,Anthony Jeselnik: Thoughts and Prayers,7.5,39
"[10751, 10770]",363483,12 Gifts of Christmas,6.0,52
"[53, 18]",332839,Big Sky,3.9,32
[27],156981,Old 37,4.0,21
"[99, 10751]",251471,A LEGO Brickumentary,5.9,69
[18],336203,मसान,6.9,68
"[27, 9648, 53]",323366,Pod,4.2,60
[35],285838,Teen Lust,4.5,31
"[99, 36]",256876,Red Army,7.5,77
"[35, 10749]",317114,Bridal Wave,6.3,34
"[10770, 18]",333653,If There Be Thorns,5.6,54
[18],337107,Valley of Love,5.9,44
"[18, 10749]",361069,ברש,5.9,22
"[16, 10751]",25400,My Little Pony: The Movie,5.6,21
[27],339342,Anarchy Parlor,5.5,39
"[18, 28]",337876,Gabbar Is Back,7.0,50
[28],307168,Extraction Day,5.3,4
"[35, 27]",362105,R.L. Stine's Monsterville: The Cabinet of Souls,6.7,72
"[18, 53, 27, 9648]",291151,The Stranger,4.8,54
"[28, 878, 12, 10770, 35, 53]",344147,Sharktopus vs. Whalewolf,3.5,25
"[35, 18]",314606,百円の恋,7.4,19
[35],332500,College Coeds vs. Zombie Housewives,7.4,6
"[35, 10751]",353609,Santa's Little Helper,4.9,25
"[53, 9648, 878]",301228,Narcopolis,4.8,42
"[27, 53, 878]",321039,The Phoenix Incident,5.0,28
"[9648, 18, 27]",330770,Évolution,6.3,73
"[28, 12, 18]",318954,Beyond the Mask,5.3,49
"[18, 10749]",253251,10.000 KM,6.5,49
[53],342502,AWOL-72,3.8,22
"[27, 878]",106845,Re-Kill,4.8,47
"[10749, 18]",361018,Akron,6.3,44
"[80, 53, 10770]",333620,Stalked by My Neighbor,5.9,56
[53],312797,The Barber,5.9,45
"[18, 53]",277710,Anesthesia,5.8,61
"[10749, 18, 35, 9648]",291189,The Driftless Area,5.2,35
"[18, 9648]",356021,Subterranea,5.2,6
"[27, 878]",268105,Los parecidos,5.7,65
"[80, 53, 28, 27]",298032,VANish,4.6,29
"[35, 16, 10751, 12, 878, 14]",350650,映画ドラえもん のび太の宇宙英雄記（スペースヒーローズ）,6.9,16
"[99, 80]",367215,The Fear of 13,7.9,72
"[53, 27]",268725,Nightlight,4.7,42
"[18, 53]",343921,A Deadly Adoption,5.0,49
[99],23116,Loose Change 9/11: An American Coup,6.6,40
"[28, 35, 80]",284460,Samurai Cop 2: Deadly Vengeance,4.2,23
"[10770, 9648, 18]",361751,"Murder, She Baked: A Plum Pudding Murder Mystery",7.5,27
"[27, 53]",366506,Agoraphobia,4.4,24
"[10751, 10770, 10749, 35]",338778,The Reluctant Nanny,5.7,13
"[35, 27]",343284,Night of the Living Deb,5.6,72
"[27, 53]",337029,Frankenstein,5.8,51
"[18, 10402]",336790,एबीसीडी 2,5.4,36
[14],350505,Molly Moon and the Incredible Book of Hypnotism,5.0,40
"[28, 53, 14]",321621,The Throwaways,5.1,26
[80],373321,Rise of the Footsoldier Part II,4.8,19
"[878, 18]",312131,The Phoenix Project,3.6,17
[18],338107,Chocolate City,5.1,21
[35],345306,Бармен,5.5,22
"[35, 10749, 10770]",344123,Perfect Match,5.9,29
[18],300686,Chloe and Theo,6.3,35
"[9648, 10770, 18, 80]",339580,Real Murders: An Aurora Teagarden Mystery,6.5,25
[35],361745,Autumn Dreams,6.6,39
"[10749, 35]",317118,"I Do, I Do, I Do",5.8,30
"[18, 10749]",283831,ストロボ・エッジ,6.6,19
"[18, 10749]",292431,Love,6.0,815
[18],333091,Bare,4.6,31
[35],364708,All American Bikini Car Wash,4.7,26
[18],284294,Time Out of Mind,5.6,75
[35],301629,Addicted to Fresno,5.4,52
"[35, 18, 10749]",249916,Appropriate Behavior,6.6,45
"[53, 18, 10749]",332936,Any Day,4.9,15
"[53, 18]",306482,Partisan,6.1,52
"[18, 10751]",365762,Angels in the Snow,6.3,24
[18],339079,A Country Called Home,5.7,23
"[10751, 16]",366143,Binky Nelson Unpacified,5.5,20
"[53, 12, 28]",352978,Chain of Command,5.0,20
"[53, 28, 80]",356841,Checkmate,4.2,20
[99],291817,Seymour: An Introduction,7.3,8
[18],186976,La jaula de oro,6.7,64
"[10749, 35, 18]",365451,"Baby, Baby, Baby",6.2,10
[35],347158,Bikini Avengers,6.2,6
[27],287692,Bastard,4.8,31
[16],368304,LEGO Marvel Super Heroes: Avengers Reassembled!,6.4,27
"[18, 12]",321015,Как меня зовут,7.2,6
"[53, 28, 27, 878]",343097,Mega Shark vs. Kolossus,3.8,21
"[35, 16, 10751]",343977,Tom and Jerry Spy Quest,6.7,12
"[53, 9648, 27, 18]",309919,The Curse of Downers Grove,4.7,42
[18],296025,Safelight,6.2,49
"[53, 35, 27]",345069,Crush the Skull,6.3,25
"[18, 35]",314220,Chevalier,5.9,38
[35],345363,One Crazy Cruise,6.0,7
"[10770, 10749]",363476,Charming Christmas,5.9,24
[18],333657,Club Life,5.7,23
"[35, 10749, 18]",321160,With This Ring,5.3,30
"[18, 10770]",363480,Christmas Incorporated,6.5,39
"[10402, 35, 10751]",333678,Fan Girl,5.5,31
"[18, 53]",289191,I Am Here,5.4,37
"[18, 10402, 10770]",330544,Bessie,6.4,50
[18],327982,ДухLess 2,5.2,22
"[53, 10770]",354908,Sugarbabies,6.3,15
"[27, 878]",362439,They Found Hell,4.7,29
"[35, 36, 18, 10749]",314404,Maraviglioso Boccaccio,5.8,46
"[80, 18, 53]",324333,Wild Horses,4.6,43
"[53, 9648, 27, 14]",279972,Digging Up the Marrow,5.6,78
[18],276496,The Dark Horse,5.7,67
"[10749, 10770]",362886,'Tis the Season for Love,5.9,24
[53],299553,Shark Lake,3.9,31
"[35, 18]",291405,The Breakup Girl,5.0,4
[18],337104,Chronic,5.4,28
[27],406582,Delirium,3.6,9
"[28, 53, 9648]",341050,Convergence,4.8,16
"[27, 53, 28]",322922,Awaken,3.6,32
"[16, 10402, 10751]",349158,My Little Pony: Equestria Girls - Friendship Games,5.8,22
"[27, 878]",362434,Ominous,4.6,20
"[35, 27]",262169,Gravy,6.0,29
"[53, 27]",315899,Desecrated,2.9,8
[27],256030,Muck,3.3,51
[18],227975,Praia do Futuro,6.4,43
"[18, 80]",362478,The Preppie Connection,6.7,58
"[9648, 28, 27, 14]",252596,German Angst,5.7,33
"[18, 53, 878]",331592,Listening,5.7,46
"[878, 28]",333545,Road Wars,2.8,15
"[18, 53]",273599,The Suicide Theory,6.4,49
"[12, 16, 878, 28]",337755,Star Wars Rebels: The Siege of Lothal,7.9,32
"[18, 878]",320146,Creative Control,5.6,36
"[80, 18, 53]",322766,Beautiful & Twisted,5.7,39
"[18, 27, 53]",356191,Demon,6.2,50
[35],273610,Helicopter Mom,5.6,15
"[27, 35]",356486,Lumberjack Man,4.1,23
[80],356216,The Rise of the Krays,4.8,26
"[53, 28, 878, 10770]",349135,Roboshark,4.0,24
"[9648, 18, 53]",206197,The Sisterhood of Night,6.4,51
[35],365756,A Dogwalker's Christmas Tale,5.9,28
"[14, 10770, 10749, 18]",363486,Just in Time for Christmas,6.2,43
"[18, 35]",323967,Walter,5.5,31
[27],309063,The Ouija Experiment 2: Theatre of Death,2.9,43
[99],369362,"Chau, Beyond the Lines",5.7,6
[27],366551,Krampus: The Reckoning,2.6,18
[27],306307,Gnome Alone,3.0,6
"[53, 18]",291290,Submerged,4.3,33
"[27, 878, 10770]",347849,Zombie Shark,4.1,19
"[878, 35]",312793,Walking with the Dead,5.0,59
"[99, 878]",355131,Sense8: Creating the World,7.9,51
"[18, 10749, 35]",263105,Boy Meets Girl,6.9,59
"[27, 53]",346170,The Chosen,4.4,47
"[35, 99]",316761,Call Me Lucky,7.3,35
"[53, 18, 27]",350616,The Divine Tragedies,5.3,6
"[53, 27]",329205,Ghoul,4.8,37
"[10751, 16]",305387,L'Apprenti Père Noël et le flocon magique,6.2,20
"[10770, 18]",333658,Seeds of Yesterday,6.3,37
"[18, 35]",299780,Dough,5.8,38
"[10770, 9648, 18]",328848,"Murder, She Baked: A Chocolate Chip Cookie Mystery",7.3,32
"[18, 10749, 10770]",323384,A Gift of Miracles,5.7,20
"[18, 10752]",338942,Дорога на Берлин,7.0,6
"[18, 10752]",283708,Loin des hommes,6.9,64
[35],338227,Женщины против мужчин,3.8,17
[],361043,All Hallows' Eve 2,4.6,32
"[9648, 18]",277687,The Midnight Swim,5.1,14
"[18, 878]",320005,Под электрическими облаками,7.1,17
"[35, 18, 10749]",296178,Posthumous,6.1,29
"[80, 18, 53]",386465,Newcomer,5.9,12
"[18, 10751]",336121,Girl on the Edge,5.8,25
"[10749, 18]",330007,En la Gama de los Grises,6.6,28
"[80, 28, 18, 27, 53]",330431,NH10,7.0,39
"[12, 35, 80, 53]",333675,Band of Robbers,6.3,61
"[18, 80]",328899,Dixieland,5.4,23
"[10749, 10770]",369057,A Prince for Christmas,5.7,35
"[10751, 10770]",369056,Magic Stocking,5.9,16
"[53, 18]",360339,Eden,5.4,29
"[10751, 10770]",363484,Angel of Christmas,6.2,29
"[35, 10402, 10749, 10770]",366018,A Christmas Melody,5.6,46
"[53, 28, 12, 878]",353267,Fire Twister,3.8,12
"[18, 80, 9648]",342165,Too Late,7.3,33
[18],286111,Maintenant ou jamais,6.1,48
"[18, 10770]",366630,The Bridge,6.0,28
[27],384216,The Purging Hour,2.8,5
"[35, 80, 14, 27, 53]",323792,L.A. Slasher,3.9,17
"[53, 28, 27]",326834,The Demolisher,4.4,21
[99],366929,One Soldier's Story: The Journey of American Sniper,6.0,42
[99],345323,Unity,7.8,14
"[16, 10402]",333623,ラブライブ！The School Idol Movie,7.5,13
"[18, 878]",358644,Embers,5.5,35
[35],361613,港囧,6.3,26
[27],332278,"Devil's Backbone, Texas",2.9,7
[99],335327,Curious Worlds: The Art & Imagination of David Beck,2.0,1
"[35, 27]",363889,The Funhouse Massacre,5.4,56
[35],371442,Bad Roomies,4.6,34
"[53, 27]",359245,Even Lambs Have Teeth,5.9,27
"[80, 9648, 10770]",369892,CSI: Immortality,7.3,20
"[14, 27]",352988,Dark Moon Rising,3.3,23
"[10749, 18, 10402]",319096,Whitney,5.2,50
[35],367732,Uncle Nick,6.1,13
[35],339355,Larry Gaye: Renegade Male Flight Attendant,4.6,25
"[53, 18]",345054,Double Daddy,5.3,19
[27],157422,The Wicked Within,4.4,28
[99],345944,I Am Chris Farley,7.2,54
[99],109581,Mission to Lars,6.3,9
[99],320586,Brand: A Second Coming,6.0,10
"[16, 14]",372631,Marvel Super Hero Adventures: Frost Fight!,5.5,14
[18],289716,The World Made Straight,5.5,26
[99],324253,All Things Must Pass,7.3,49
"[10749, 10770]",317121,All of My Heart,6.5,28
[18],286595,Marie Heurtin,7.4,46
"[10751, 16, 35]",387892,Get Squirrely,4.3,7
"[27, 53]",352372,Darling,5.6,32
"[35, 18]",270886,Tu dors Nicole,6.7,23
"[9648, 27, 53]",336167,Private Number,3.8,22
"[10751, 35]",332512,Призрак,5.7,23
[99],356332,The Witness,6.9,56
[18],291871,Yosemite,4.6,12
"[27, 10770]",361042,The Hollow,4.6,51
[27],335753,The Amityville Playhouse,2.8,14
"[53, 27, 28]",322163,Hayride 2,3.3,8
[18],326139,Eadweard,7.0,6
"[35, 18, 10749, 10770]",311181,A Novel Romance,6.0,36
"[10749, 35, 27]",270064,April Apocalypse,4.8,22
[35],369665,Trevor Noah: Lost In Translation,7.0,6
"[53, 28, 80]",338421,迷城,5.7,17
"[28, 27, 878]",336265,The Mind's Eye,4.9,39
[35],334924,Comoara,6.6,31
[27],319847,Hansel Vs. Gretel,3.4,15
"[10749, 10751]",365753,Rodeo and Juliet,4.8,30
"[10751, 18]",305747,Hoovey,6.0,23
[28],341870,Predator: Dark Ages,5.3,36
"[35, 18, 53]",356366,The Adventures of Beatle,4.8,14
"[16, 10751]",338103,Curious George 3: Back to the Jungle,6.0,15
[35],354980,Love Under the Stars,5.6,15
"[27, 53]",351868,Appetites,3.9,8
"[10749, 18]",376504,Steel,6.8,11
"[28, 80, 53]",380754,Isolation,5.2,12
"[28, 18, 10749]",365452,A Rising Tide,6.3,12
[35],325813,Splitting Adam,5.5,20
"[28, 878]",315024,Jurassic City,5.0,34
"[28, 878, 53]",302026,Garm Wars: The Last Druid,4.1,25
"[10751, 10749, 10770]",348393,Family for Christmas,5.2,36
"[28, 18, 53]",348955,H8RZ,4.8,7
[35],433536,Shark Babes,5.0,2
"[10770, 9648]",330161,Gourmet Detective,5.9,17
"[35, 10770]",324601,Saturday Night Live 40th Anniversary Special,7.1,42
"[99, 36]",319092,The Russian Woodpecker,6.0,18
